Data;N1;N2;N3;N4;N5;N6
15/01/2020;16;23;32;50;52;58
18/01/2020;1;32;37;44;46;47
21/01/2020;2;4;7;16;30;38
23/01/2020;6;9;12;27;32;57
25/01/2020;9;19;23;32;39;45
29/01/2020;6;11;29;40;41;58
01/02/2020;7;17;26;39;56;60
05/02/2020;4;13;25;40;53;57
08/02/2020;7;8;31;34;38;47
12/02/2020;4;6;32;35;41;45
15/02/2020;4;21;27;29;42;47
19/02/2020;14;18;30;35;55;57
22/02/2020;7;20;38;43;45;53
27/02/2020;11;20;27;28;53;60
29/02/2020;11;36;45;55;57;58
04/03/2020;7;27;31;39;45;46
07/03/2020;7;9;10;19;25;58
10/03/2020;1;13;18;26;40;56
12/03/2020;5;9;18;24;25;42
14/03/2020;14;18;28;35;38;54
18/03/2020;3;5;11;34;37;42
21/03/2020;11;14;15;18;33;34
25/03/2020;5;9;24;27;33;46
28/03/2020;1;42;44;47;48;53
01/04/2020;9;15;20;29;30;42
04/04/2020;4;9;31;47;49;53
08/04/2020;27;33;39;52;57;58
11/04/2020;5;15;22;26;54;58
15/04/2020;1;17;30;37;46;50
18/04/2020;31;32;33;39;52;55
22/04/2020;4;9;24;44;47;56
25/04/2020;15;20;39;41;49;57
29/04/2020;9;10;30;37;47;54
02/05/2020;18;21;30;31;34;51
05/05/2020;1;5;7;14;23;26
07/05/2020;20;27;41;54;56;58
09/05/2020;12;14;34;35;37;47
13/05/2020;7;23;26;27;29;51
16/05/2020;7;8;14;23;30;46
20/05/2020;9;24;33;43;49;57
23/05/2020;2;3;8;19;29;37
27/05/2020;14;20;23;39;46;50
30/05/2020;10;23;31;37;58;59
03/06/2020;20;32;33;48;49;53
06/06/2020;4;13;23;28;30;52
10/06/2020;1;11;14;23;29;55
13/06/2020;14;16;38;39;41;48
17/06/2020;6;10;27;28;41;52
20/06/2020;2;5;11;24;41;49
24/06/2020;15;16;20;38;40;58
27/06/2020;8;11;17;33;40;55
01/07/2020;2;4;25;36;50;53
04/07/2020;5;15;18;27;49;57
08/07/2020;10;22;23;37;53;60
11/07/2020;8;17;34;37;43;45
14/07/2020;5;12;14;20;27;28
16/07/2020;28;29;31;50;58;59
18/07/2020;14;27;35;40;50;55
22/07/2020;12;27;30;36;45;52
25/07/2020;4;24;37;43;59;60
29/07/2020;4;10;12;14;36;46
01/08/2020;1;7;10;12;33;42
05/08/2020;9;21;30;41;42;43
08/08/2020;2;4;6;29;41;56
11/08/2020;2;26;35;39;40;56
13/08/2020;6;9;34;37;38;45
15/08/2020;5;18;36;44;57;60
19/08/2020;12;26;31;36;37;49
22/08/2020;6;16;18;33;42;57
26/08/2020;1;2;10;37;42;48
29/08/2020;9;15;20;33;41;43
02/09/2020;6;13;26;28;35;41
05/09/2020;1;6;21;29;36;59
09/09/2020;20;22;35;40;41;59
12/09/2020;13;17;21;31;41;49
15/09/2020;2;3;19;40;44;60
17/09/2020;9;21;37;39;43;54
19/09/2020;17;18;35;36;47;52
23/09/2020;18;22;25;27;43;44
26/09/2020;3;7;17;20;48;50
30/09/2020;12;21;29;54;56;57
03/10/2020;7;16;22;38;55;57
07/10/2020;3;19;28;33;57;58
10/10/2020;16;33;38;46;53;55
14/10/2020;9;13;26;38;58;60
17/10/2020;9;11;29;30;33;60
20/10/2020;13;17;28;29;42;53
22/10/2020;3;5;9;35;43;60
24/10/2020;3;27;39;46;47;60
28/10/2020;3;20;26;45;49;58
31/10/2020;6;7;28;42;45;49
04/11/2020;1;10;17;26;30;53
07/11/2020;2;11;43;49;52;56
11/11/2020;3;8;30;33;35;48
14/11/2020;28;44;52;54;58;60
18/11/2020;6;17;25;35;40;49
21/11/2020;6;30;35;39;42;48
25/11/2020;14;25;28;41;43;46
28/11/2020;2;5;10;29;34;41
02/12/2020;20;27;35;39;50;59
05/12/2020;2;16;19;31;43;60
08/12/2020;33;34;37;46;52;60
10/12/2020;10;16;27;34;36;57
12/12/2020;30;37;45;54;57;58
16/12/2020;8;11;14;39;48;53
19/12/2020;12;14;28;42;45;55
31/12/2020;17;20;22;35;41;42
02/01/2021;11;13;16;36;53;57
06/01/2021;12;33;35;36;44;52
09/01/2021;9;16;31;41;53;55
13/01/2021;4;13;20;22;25;60
16/01/2021;9;18;23;42;47;49
20/01/2021;8;10;20;27;28;50
23/01/2021;2;9;34;49;51;55
26/01/2021;8;21;23;34;42;47
28/01/2021;4;18;29;47;48;59
30/01/2021;16;21;28;41;49;51
03/02/2021;4;9;31;32;42;46
06/02/2021;17;20;24;27;40;60
10/02/2021;4;31;42;45;49;56
13/02/2021;11;17;25;38;52;57
17/02/2021;7;16;19;22;28;55
20/02/2021;3;4;11;40;42;58
24/02/2021;8;9;17;30;58;60
27/02/2021;2;3;7;48;51;54
03/03/2021;5;10;25;32;49;54
06/03/2021;25;28;29;34;41;45
10/03/2021;19;22;35;41;47;49
13/03/2021;9;17;38;41;49;55
17/03/2021;3;19;34;41;48;53
20/03/2021;6;18;25;30;42;54
24/03/2021;7;30;31;41;50;56
27/03/2021;3;10;25;36;51;58
31/03/2021;19;28;30;34;40;51
03/04/2021;5;9;11;16;43;57
06/04/2021;31;32;39;42;43;51
08/04/2021;10;15;21;24;29;45
10/04/2021;14;21;22;29;35;46
14/04/2021;3;20;22;32;35;50
17/04/2021;6;14;24;34;39;58
22/04/2021;20;33;42;44;51;56
24/04/2021;1;17;28;37;44;50
28/04/2021;4;27;33;35;38;41
30/04/2021;5;23;29;34;53;60
04/05/2021;4;7;13;25;36;58
06/05/2021;4;9;17;19;37;60
08/05/2021;7;31;37;42;44;56
12/05/2021;4;15;30;36;39;48
15/05/2021;3;19;25;44;46;57
19/05/2021;23;24;26;44;49;60
22/05/2021;12;13;25;37;39;41
26/05/2021;2;6;44;46;53;58
29/05/2021;12;14;17;18;19;22
02/06/2021;5;18;29;35;43;44
05/06/2021;11;37;38;41;49;54
09/06/2021;2;8;26;32;46;56
12/06/2021;11;16;20;24;39;53
16/06/2021;7;23;32;41;42;47
19/06/2021;6;9;19;38;53;55
23/06/2021;13;15;16;20;40;41
26/06/2021;9;13;22;25;26;31
29/06/2021;12;24;32;37;43;60
01/07/2021;11;13;16;35;49;50
03/07/2021;8;26;30;31;38;48
07/07/2021;8;30;33;37;45;48
10/07/2021;16;30;37;39;40;51
14/07/2021;9;13;20;22;32;56
17/07/2021;5;8;13;27;36;50
21/07/2021;11;15;23;25;34;53
24/07/2021;26;27;28;32;38;51
28/07/2021;5;16;25;36;42;44
31/07/2021;4;11;12;44;45;57
04/08/2021;2;3;25;39;42;49
07/08/2021;6;14;20;39;46;48
10/08/2021;8;17;30;36;54;59
12/08/2021;27;35;42;44;51;52
14/08/2021;9;21;25;26;36;53
18/08/2021;8;11;13;33;38;48
21/08/2021;6;22;25;29;30;60
25/08/2021;10;12;14;32;33;34
28/08/2021;1;19;35;40;47;54
01/09/2021;21;38;48;49;53;59
04/09/2021;8;12;29;43;54;60
08/09/2021;13;17;31;43;54;55
11/09/2021;4;29;30;38;43;57
15/09/2021;2;29;39;49;52;58
18/09/2021;7;10;27;35;43;59
22/09/2021;7;26;29;34;43;44
25/09/2021;9;16;34;36;49;60
28/09/2021;3;22;37;40;41;48
30/09/2021;4;5;6;14;29;38
02/10/2021;10;12;26;29;35;60
06/10/2021;6;7;11;26;37;57
09/10/2021;3;7;10;11;27;46
13/10/2021;2;11;19;27;57;60
16/10/2021;10;35;43;48;50;53
19/10/2021;5;8;29;39;44;60
21/10/2021;2;3;32;35;48;57
23/10/2021;2;7;10;20;30;46
27/10/2021;16;18;38;48;51;60
30/10/2021;3;16;17;37;38;53
03/11/2021;10;31;38;46;49;54
06/11/2021;5;11;24;27;32;57
10/11/2021;3;19;25;37;44;56
13/11/2021;3;9;25;28;29;39
17/11/2021;11;37;53;55;56;60
20/11/2021;19;26;39;45;46;56
24/11/2021;8;11;22;25;26;36
27/11/2021;7;29;38;40;44;52
01/12/2021;8;9;32;52;53;57
04/12/2021;1;2;14;28;40;51
07/12/2021;5;22;30;32;33;36
09/12/2021;5;15;28;32;38;54
11/12/2021;1;19;41;46;48;55
15/12/2021;4;11;19;25;37;55
18/12/2021;2;8;34;38;47;51
31/12/2021;12;15;23;32;33;46
05/01/2022;9;41;42;46;47;54
08/01/2022;2;7;9;25;41;49
12/01/2022;1;5;12;13;17;31
15/01/2022;15;17;20;35;37;43
19/01/2022;11;25;32;37;47;56
22/01/2022;1;13;27;41;51;58
25/01/2022;13;19;29;42;49;52
27/01/2022;18;30;32;35;40;48
29/01/2022;14;20;21;31;49;52
02/02/2022;2;6;11;15;17;39
05/02/2022;13;26;31;46;51;60
09/02/2022;8;10;51;56;57;58
12/02/2022;10;14;15;24;34;44
16/02/2022;9;14;22;24;44;47
19/02/2022;21;38;50;53;56;59
22/02/2022;28;34;40;41;52;55
24/02/2022;10;19;46;47;49;50
26/02/2022;15;40;44;45;47;51
03/03/2022;15;24;33;49;53;59
05/03/2022;16;17;18;28;35;47
09/03/2022;8;11;16;21;32;37
12/03/2022;3;16;23;41;45;57
16/03/2022;11;16;31;37;42;51
19/03/2022;2;7;24;43;52;56
23/03/2022;3;8;23;29;53;54
26/03/2022;2;3;13;20;53;54
30/03/2022;1;10;19;34;35;45
02/04/2022;22;35;41;42;53;57
06/04/2022;5;28;30;38;52;55
09/04/2022;8;33;40;42;48;51
13/04/2022;8;23;29;30;36;55
16/04/2022;5;13;18;23;35;36
20/04/2022;15;18;28;42;55;60
23/04/2022;22;30;38;39;49;56
26/04/2022;1;40;44;45;58;60
28/04/2022;2;7;32;46;49;55
30/04/2022;20;33;37;38;49;50
04/05/2022;2;17;23;28;39;46
07/05/2022;10;15;17;20;21;35
11/05/2022;4;6;9;31;50;56
14/05/2022;1;8;21;27;36;37
18/05/2022;1;32;35;44;45;57
21/05/2022;20;34;38;40;49;54
25/05/2022;11;14;36;41;54;59
28/05/2022;5;12;32;38;47;60
31/05/2022;8;9;17;19;33;56
02/06/2022;23;36;42;48;54;58
04/06/2022;17;31;34;40;56;57
08/06/2022;3;10;13;25;41;42
11/06/2022;11;16;17;41;46;59
15/06/2022;22;29;38;43;48;53
18/06/2022;10;30;31;33;42;52
22/06/2022;4;9;37;43;44;56
25/06/2022;1;4;10;22;53;54
28/06/2022;8;12;14;30;33;41
30/06/2022;7;26;31;38;46;58
02/07/2022;5;14;23;46;48;52
06/07/2022;9;12;26;29;46;47
09/07/2022;11;19;38;47;56;59
13/07/2022;5;16;25;32;39;55
16/07/2022;11;27;32;40;58;59
20/07/2022;16;20;21;39;44;55
23/07/2022;3;14;16;38;43;45
27/07/2022;14;33;41;42;44;55
30/07/2022;3;5;19;26;43;51
02/08/2022;21;22;29;34;40;44
04/08/2022;4;6;12;34;35;53
06/08/2022;41;45;48;51;53;58
10/08/2022;8;37;39;50;59;60
13/08/2022;8;13;25;32;44;57
17/08/2022;4;10;15;39;41;49
20/08/2022;7;10;34;47;49;52
24/08/2022;13;19;21;35;46;50
27/08/2022;5;15;24;34;45;52
31/08/2022;3;12;19;41;45;54
03/09/2022;8;17;49;51;52;53
08/09/2022;1;5;6;16;22;39
10/09/2022;3;22;23;44;53;60
13/09/2022;3;8;20;36;38;57
15/09/2022;2;17;22;41;58;60
17/09/2022;23;28;33;38;55;59
21/09/2022;4;5;25;32;39;40
24/09/2022;1;10;27;36;37;45
28/09/2022;3;20;22;37;41;43
01/10/2022;4;13;21;26;47;51
05/10/2022;2;16;24;38;43;59
08/10/2022;8;19;29;38;48;56
13/10/2022;4;15;22;53;56;60
15/10/2022;3;5;32;56;57;59
18/10/2022;14;17;18;28;30;44
20/10/2022;1;5;18;49;55;56
22/10/2022;10;14;17;18;23;30
26/10/2022;17;18;20;37;45;53
29/10/2022;28;36;39;44;56;60
03/11/2022;1;3;24;37;51;56
05/11/2022;9;22;27;30;33;45
09/11/2022;12;24;26;31;37;48
12/11/2022;6;15;19;20;33;52
16/11/2022;1;23;32;33;36;59
19/11/2022;2;8;28;34;41;49
22/11/2022;10;28;45;47;57;59
24/11/2022;12;20;22;25;26;55
26/11/2022;2;5;27;30;46;53
30/11/2022;25;38;45;53;55;56
03/12/2022;20;23;32;36;39;57
07/12/2022;3;23;28;34;38;48
10/12/2022;10;25;31;37;38;57
14/12/2022;9;15;23;25;29;30
17/12/2022;1;6;10;30;33;35
31/12/2022;4;5;10;34;58;59
04/01/2023;1;25;29;43;46;48
07/01/2023;5;24;25;33;38;41
10/01/2023;13;15;53;54;55;58
12/01/2023;19;25;43;44;48;49
14/01/2023;3;20;45;52;53;58
18/01/2023;2;6;10;14;34;56
21/01/2023;3;13;16;25;27;33
25/01/2023;2;10;18;25;34;44
28/01/2023;9;12;20;30;32;35
01/02/2023;4;5;17;20;48;52
04/02/2023;19;22;37;44;51;56
08/02/2023;6;12;32;44;51;57
11/02/2023;5;9;14;30;38;50
14/02/2023;7;8;14;19;32;45
16/02/2023;9;13;25;39;46;54
18/02/2023;11;23;45;53;57;59
23/02/2023;10;11;19;33;58;60
25/02/2023;16;22;29;35;38;49
01/03/2023;6;7;25;28;31;52
04/03/2023;8;18;26;27;47;50
08/03/2023;9;18;33;38;41;51
11/03/2023;3;7;15;22;24;50
14/03/2023;6;26;32;35;37;49
16/03/2023;12;17;43;44;48;60
18/03/2023;4;12;14;41;46;53
22/03/2023;29;32;33;35;38;43
25/03/2023;12;18;22;31;44;50
29/03/2023;37;39;47;50;59;60
01/04/2023;5;10;26;35;38;44
05/04/2023;3;4;13;29;36;43
08/04/2023;14;17;32;36;39;60
12/04/2023;10;14;17;19;21;34
15/04/2023;2;20;27;30;52;59
19/04/2023;1;5;12;36;53;55
22/04/2023;14;26;34;36;43;59
26/04/2023;10;18;41;49;53;59
29/04/2023;5;10;11;22;23;37
03/05/2023;9;13;22;31;57;58
06/05/2023;1;15;16;25;32;36
09/05/2023;2;12;28;36;43;48
11/05/2023;10;11;21;23;28;30
13/05/2023;15;17;28;34;35;51
17/05/2023;10;14;17;25;32;39
20/05/2023;7;26;32;35;49;55
24/05/2023;1;13;34;39;50;52
27/05/2023;34;35;39;47;51;56
31/05/2023;14;26;34;54;56;58
03/06/2023;7;14;24;53;58;60
07/06/2023;23;28;34;43;47;60
10/06/2023;4;18;37;38;46;60
14/06/2023;3;8;34;40;44;55
17/06/2023;11;14;16;30;32;46
21/06/2023;3;7;13;29;52;56
24/06/2023;16;17;19;22;46;57
27/06/2023;5;11;26;35;46;54
29/06/2023;2;10;16;32;45;49
01/07/2023;7;11;25;51;57;60
05/07/2023;7;13;17;24;29;52
08/07/2023;3;21;27;32;35;60
12/07/2023;10;23;34;53;55;57
15/07/2023;4;12;18;21;25;49
19/07/2023;20;27;34;44;50;54
22/07/2023;14;26;40;42;46;52
25/07/2023;3;8;13;14;19;25
27/07/2023;5;7;22;23;41;59
29/07/2023;6;16;23;35;38;49
02/08/2023;3;14;36;42;43;44
05/08/2023;6;17;29;35;45;48
09/08/2023;5;36;39;41;44;50
12/08/2023;4;6;13;21;26;28
16/08/2023;6;9;14;16;42;47
19/08/2023;9;19;22;24;50;60
22/08/2023;10;15;20;35;37;59
24/08/2023;5;31;37;47;52;58
26/08/2023;9;10;35;44;55;58
29/08/2023;1;9;13;16;52;59
31/08/2023;13;25;31;43;57;58
02/09/2023;5;14;32;40;53;54
05/09/2023;11;32;35;40;41;48
09/09/2023;14;18;22;26;31;38
12/09/2023;14;26;36;39;50;53
14/09/2023;5;10;27;38;56;57
16/09/2023;2;23;25;33;45;54
19/09/2023;8;27;28;32;48;56
21/09/2023;6;11;29;37;56;58
23/09/2023;5;16;38;42;43;48
26/09/2023;1;2;10;32;34;59
28/09/2023;9;30;34;44;54;55
30/09/2023;2;8;11;22;48;49
03/10/2023;4;8;10;27;28;32
05/10/2023;9;24;34;39;45;50
07/10/2023;8;13;31;33;49;50
10/10/2023;2;10;29;31;56;59
14/10/2023;4;17;22;28;30;49
17/10/2023;8;22;34;42;51;59
19/10/2023;18;28;30;39;41;58
21/10/2023;9;33;39;43;50;54
24/10/2023;20;44;45;46;56;59
26/10/2023;6;11;26;32;46;56
28/10/2023;9;18;29;37;39;58
01/11/2023;6;23;35;36;37;59
04/11/2023;13;23;26;29;45;59
07/11/2023;14;32;41;43;48;60
09/11/2023;11;17;23;36;47;51
11/11/2023;10;23;30;31;49;56
14/11/2023;20;24;27;46;57;58
18/11/2023;7;27;32;33;36;53
21/11/2023;5;13;39;51;58;60
23/11/2023;11;36;46;53;55;60
25/11/2023;6;12;13;20;38;60
28/11/2023;6;30;35;38;41;56
30/11/2023;17;20;31;34;40;42
02/12/2023;7;11;27;41;56;59
05/12/2023;12;15;17;30;40;52
07/12/2023;3;14;21;22;37;39
09/12/2023;5;25;29;30;43;47
12/12/2023;1;4;8;21;46;51
14/12/2023;1;27;30;41;46;57
16/12/2023;4;7;16;35;46;54
31/12/2023;21;24;33;41;48;56
04/01/2024;16;19;43;53;57;58
06/01/2024;10;13;20;40;43;56
09/01/2024;4;27;35;45;52;56
11/01/2024;8;14;15;21;23;46
13/01/2024;1;26;31;34;42;45
16/01/2024;4;6;14;19;22;29
18/01/2024;3;7;32;34;42;54
20/01/2024;10;13;16;18;37;54
23/01/2024;7;18;20;26;38;51
25/01/2024;3;11;42;45;46;57
27/01/2024;10;20;30;42;47;53
30/01/2024;4;17;29;30;52;58
01/02/2024;1;3;23;27;47;57
03/02/2024;17;26;45;46;48;53
06/02/2024;9;16;31;46;47;51
08/02/2024;6;12;20;41;43;59
10/02/2024;2;4;24;30;34;50
15/02/2024;12;17;33;41;46;54
17/02/2024;9;16;20;47;48;52
20/02/2024;9;28;33;43;45;55
22/02/2024;13;15;28;37;40;57
24/02/2024;9;33;45;55;56;59
27/02/2024;11;29;44;45;46;50
29/02/2024;7;20;22;29;41;58
02/03/2024;15;17;32;33;34;40
05/03/2024;4;13;18;39;55;59
07/03/2024;10;11;13;25;27;42
09/03/2024;2;18;19;35;45;60
12/03/2024;9;23;31;49;54;58
14/03/2024;1;11;19;20;28;48
16/03/2024;6;15;18;31;32;47
19/03/2024;6;13;20;34;40;46
21/03/2024;3;7;11;35;38;56
23/03/2024;3;7;10;25;31;52
26/03/2024;2;16;22;27;35;47
30/03/2024;10;11;17;24;30;45
02/04/2024;7;9;11;39;54;57
04/04/2024;10;11;12;19;23;28
06/04/2024;12;22;23;24;47;53
09/04/2024;5;6;25;42;44;50
11/04/2024;14;36;38;46;55;60
13/04/2024;7;15;19;35;40;42
16/04/2024;9;23;25;26;35;58
18/04/2024;16;17;42;45;52;57
20/04/2024;7;19;25;46;50;53
23/04/2024;5;20;27;28;48;49
25/04/2024;6;22;34;36;44;50
27/04/2024;6;30;34;41;46;59
30/04/2024;16;25;27;30;42;48
04/05/2024;8;15;16;23;42;43
07/05/2024;9;10;11;25;46;48
09/05/2024;19;23;25;36;44;46
11/05/2024;6;12;19;28;50;60
14/05/2024;11;21;24;26;42;54
16/05/2024;2;10;32;33;38;47
18/05/2024;27;45;49;53;55;59
21/05/2024;4;32;39;48;51;57
23/05/2024;2;9;11;25;43;51
25/05/2024;20;27;41;47;53;54
28/05/2024;7;24;29;41;46;60
01/06/2024;4;12;32;45;49;58
04/06/2024;1;3;16;18;49;60
06/06/2024;14;20;21;39;44;56
08/06/2024;21;27;35;48;59;60
11/06/2024;5;33;46;47;53;59
13/06/2024;11;17;24;26;35;43
15/06/2024;16;20;30;34;37;45
18/06/2024;2;19;25;44;46;60
20/06/2024;19;25;37;45;47;53
22/06/2024;13;16;17;34;41;47
25/06/2024;1;33;35;39;42;56
27/06/2024;2;11;25;32;37;57
29/06/2024;13;25;27;30;37;53
02/07/2024;10;25;26;33;34;38
04/07/2024;2;5;7;11;52;57
06/07/2024;22;27;30;43;51;56
10/07/2024;14;17;24;28;36;45
13/07/2024;19;32;43;46;50;52
16/07/2024;8;25;27;38;43;44
18/07/2024;7;11;12;19;36;52
20/07/2024;4;13;18;42;52;53
23/07/2024;4;15;24;40;44;47
25/07/2024;6;26;31;46;52;55
27/07/2024;10;14;44;55;56;58
30/07/2024;7;13;17;33;41;58
01/08/2024;1;6;13;18;43;46
03/08/2024;1;21;37;40;51;54
06/08/2024;19;35;36;37;41;60
08/08/2024;3;10;38;40;48;59
10/08/2024;8;11;19;39;47;48
13/08/2024;3;22;34;44;49;57
15/08/2024;1;17;30;40;48;50
17/08/2024;15;16;19;43;44;49
20/08/2024;20;31;34;38;42;51
22/08/2024;8;12;34;39;43;47
24/08/2024;9;10;34;36;38;44
27/08/2024;14;21;42;47;50;59
29/08/2024;2;12;18;28;32;33
31/08/2024;10;16;35;46;49;60
03/09/2024;21;28;37;44;50;60
06/09/2024;7;13;14;33;38;50
10/09/2024;1;12;33;41;53;56
12/09/2024;19;23;32;34;38;57
14/09/2024;6;16;22;24;38;50
17/09/2024;1;4;14;26;44;51
19/09/2024;5;17;22;37;51;52
21/09/2024;2;13;21;38;42;52
24/09/2024;20;33;34;40;43;57
26/09/2024;14;19;32;44;51;54
28/09/2024;7;9;10;14;46;53
01/10/2024;10;31;35;45;50;55
03/10/2024;6;11;16;25;28;45
05/10/2024;7;30;38;39;43;54
08/10/2024;27;30;35;44;57;59
11/10/2024;20;27;48;50;57;59
16/10/2024;6;11;17;20;40;51
19/10/2024;8;10;23;34;36;50
22/10/2024;23;37;39;47;52;56
24/10/2024;3;17;18;19;20;55
26/10/2024;29;32;40;42;49;58
29/10/2024;2;3;11;25;37;43
01/11/2024;16;22;33;34;49;59
05/11/2024;7;9;25;37;57;59
07/11/2024;3;9;14;20;28;52
09/11/2024;13;16;33;43;46;55
13/11/2024;3;6;14;33;55;58
16/11/2024;1;3;15;25;45;52
19/11/2024;3;9;18;54;59;60
23/11/2024;1;31;38;40;45;60
26/11/2024;1;13;19;46;50;57
28/11/2024;25;27;33;46;48;56
30/11/2024;17;21;26;28;32;60
03/12/2024;1;20;32;43;57;59
05/12/2024;14;24;25;31;33;60
07/12/2024;1;6;24;47;55;58
10/12/2024;5;11;13;33;45;46
12/12/2024;8;25;49;52;55;56
14/12/2024;10;24;33;35;41;46
17/12/2024;2;4;15;28;34;39
31/12/2024;1;17;19;29;50;57
11/03/1996;4;5;30;33;41;52
18/03/1996;9;37;39;41;43;49
25/03/1996;10;11;29;30;36;47
01/04/1996;1;5;6;27;42;59
08/04/1996;1;2;6;16;19;46
15/04/1996;7;13;19;22;40;47
22/04/1996;3;5;20;21;38;56
29/04/1996;4;17;37;38;47;53
06/05/1996;8;43;54;55;56;60
13/05/1996;4;18;21;25;38;57
20/05/1996;15;25;37;38;58;59
27/05/1996;4;16;19;20;27;43
03/06/1996;18;32;47;50;54;56
10/06/1996;2;16;23;27;47;53
17/06/1996;12;33;35;51;52;60
24/06/1996;20;32;34;49;58;60
01/07/1996;6;10;13;19;20;51
08/07/1996;23;27;36;37;42;56
15/07/1996;5;10;12;24;25;60
22/07/1996;11;25;28;30;33;51
29/07/1996;6;33;36;46;49;53
05/08/1996;1;9;31;38;46;56
12/08/1996;17;37;39;51;52;59
19/08/1996;1;8;14;28;33;43
25/08/1996;24;43;50;54;55;56
01/09/1996;10;22;50;53;57;58
08/09/1996;13;17;20;33;44;51
15/09/1996;3;6;22;24;54;60
22/09/1996;3;8;14;43;56;58
29/09/1996;7;14;15;29;38;50
06/10/1996;17;19;28;45;48;56
13/10/1996;5;14;33;36;43;44
20/10/1996;5;17;33;39;42;49
27/10/1996;13;15;17;40;53;57
03/11/1996;4;16;21;23;54;57
10/11/1996;3;13;17;25;29;51
17/11/1996;6;7;22;38;52;60
24/11/1996;10;42;43;45;54;55
01/12/1996;12;16;37;45;52;56
08/12/1996;3;5;8;12;46;47
15/12/1996;12;26;35;38;39;47
22/12/1996;7;11;19;24;33;36
29/12/1996;2;6;17;25;26;58
05/01/1997;14;18;29;38;44;47
12/01/1997;7;30;37;44;53;55
19/01/1997;1;23;24;32;46;60
26/01/1997;3;17;25;35;48;56
02/02/1997;2;5;28;34;47;50
09/02/1997;7;13;33;35;43;55
16/02/1997;6;16;21;44;57;58
23/02/1997;17;23;24;25;42;47
02/03/1997;15;30;38;46;58;59
09/03/1997;3;13;16;38;42;46
16/03/1997;5;9;18;21;36;56
23/03/1997;2;14;23;29;38;52
30/03/1997;2;7;20;35;51;59
06/04/1997;7;16;17;27;34;59
13/04/1997;12;27;30;37;44;49
20/04/1997;2;8;13;28;34;54
27/04/1997;3;14;15;20;21;38
04/05/1997;8;18;29;42;44;59
11/05/1997;6;8;13;24;31;52
18/05/1997;9;25;26;40;41;49
25/05/1997;8;12;23;50;54;60
01/06/1997;1;5;20;25;32;34
08/06/1997;12;13;15;26;33;48
15/06/1997;12;14;17;27;47;52
22/06/1997;1;3;12;13;53;59
29/06/1997;25;34;45;53;56;58
06/07/1997;17;23;27;40;43;58
13/07/1997;16;27;33;43;45;53
20/07/1997;1;19;34;43;44;48
27/07/1997;25;26;28;45;51;57
03/08/1997;2;24;34;37;38;50
10/08/1997;21;24;35;36;37;49
17/08/1997;8;17;18;23;33;53
24/08/1997;21;29;40;49;54;57
31/08/1997;12;22;25;31;32;46
07/09/1997;2;13;17;25;31;43
14/09/1997;23;28;37;40;48;51
21/09/1997;10;23;41;47;54;60
28/09/1997;15;18;29;36;51;53
05/10/1997;4;15;16;24;42;57
12/10/1997;4;6;10;25;34;40
19/10/1997;6;15;30;37;45;47
26/10/1997;6;21;22;34;36;54
02/11/1997;4;5;11;28;32;40
09/11/1997;4;18;29;37;43;45
16/11/1997;13;34;42;44;55;59
23/11/1997;9;21;26;40;52;54
30/11/1997;2;4;10;35;39;60
07/12/1997;1;3;5;23;24;51
14/12/1997;2;22;28;31;36;53
21/12/1997;8;18;28;51;52;55
28/12/1997;6;40;45;46;50;60
04/01/1998;4;7;26;40;42;58
11/01/1998;5;11;14;35;53;56
18/01/1998;13;14;31;33;35;43
25/01/1998;11;24;30;33;46;60
01/02/1998;14;29;30;46;48;51
08/02/1998;1;18;29;31;37;39
15/02/1998;19;20;37;42;44;56
22/02/1998;1;7;9;49;54;57
01/03/1998;1;4;13;21;38;52
08/03/1998;3;13;31;43;46;49
15/03/1998;5;16;24;35;38;39
22/03/1998;2;4;16;24;51;52
29/03/1998;21;24;29;34;59;60
04/04/1998;1;13;44;48;49;54
11/04/1998;18;31;43;52;57;58
18/04/1998;4;22;25;32;33;52
25/04/1998;12;20;34;37;42;43
02/05/1998;7;26;28;34;54;55
09/05/1998;6;12;18;37;47;54
16/05/1998;4;6;14;20;24;38
23/05/1998;5;13;32;36;42;51
30/05/1998;20;25;27;33;42;53
06/06/1998;9;22;25;37;56;57
13/06/1998;1;21;36;38;47;50
20/06/1998;3;16;27;40;45;46
27/06/1998;2;29;41;44;53;55
04/07/1998;11;17;20;39;43;53
11/07/1998;13;14;16;26;32;42
18/07/1998;5;15;34;41;52;57
25/07/1998;25;41;47;53;56;59
01/08/1998;6;10;11;28;32;40
08/08/1998;21;29;50;51;54;59
15/08/1998;3;9;18;21;23;43
22/08/1998;1;9;10;32;46;54
29/08/1998;13;29;38;42;49;53
05/09/1998;4;9;17;27;30;44
12/09/1998;7;9;35;41;44;50
19/09/1998;5;6;19;34;39;57
26/09/1998;4;25;32;36;52;60
03/10/1998;21;22;35;40;53;59
10/10/1998;1;17;25;38;45;59
17/10/1998;15;16;19;22;26;49
24/10/1998;5;14;27;37;40;41
31/10/1998;3;13;26;27;41;42
07/11/1998;7;31;41;44;46;55
14/11/1998;10;13;22;41;42;58
21/11/1998;8;15;19;20;54;59
28/11/1998;6;18;20;40;50;53
05/12/1998;8;32;36;44;45;55
12/12/1998;15;16;31;41;43;51
19/12/1998;25;32;34;42;51;60
24/12/1998;6;16;23;24;28;38
31/12/1998;32;35;41;55;58;59
